ID;grupo;producto;marca;especificacion;N;Min;Pmin;Pmediano;PPdM;Pmax;Max;ee;iqr;PPdM_Ant;Var.Mens;C.V.;Periodo
363;Alimentos y bebidas;Harina trigo común 0000;Granja La Sonrisa;Paquete 1 kg.;74;27;27;53;54.214;59.9;59.9;3.821826828;4;54.092;0.0023;0.0705;Nov25
364;Alimentos y bebidas;Harina trigo común 0000;Tienda Inglesa;Paquete 1 kg.;77;59;59;59;59.499;66;66;1.519256517;0;59.048;0.0076;0.0255;Nov25
365;Alimentos y bebidas;Aceite de girasol;Tienda Inglesa;Envase 900 cc;20;77.6;77.6;85;89.692;112;112;9.684241121;12;90.29;-0.0066;0.108;Nov25
366;Alimentos y bebidas;Agua de mesa sin gas;Salus;Envase 2,25lt.;590;67;69;78;79.616;84;85;3.242903529;6;79.236;0.0048;0.0407;Nov25
367;Alimentos y bebidas;Agua de mesa sin gas;Matutina;Envase 2,5lt.;417;52.5;59;63;63.119;68;75;1.933851739;0;63.178;-0.0009;0.0306;Nov25
368;Alimentos y bebidas;Agua de mesa sin gas;Vitale;Envase 2,5lt.;564;53.9;56;70;65.568;74;96;6.82953386;14;61.214;0.0711;0.1042;Nov25
369;Alimentos y bebidas;Agua mineral sin gas;Salus;Envase 6,25lt.;584;109;126;144;144.588;154;192;8.871824519;10;145.758;-0.008;0.0614;Nov25
370;Alimentos y bebidas;Agua mineral sin gas;Nativa;Envase 6lt.;389;109;109;135;131.171;150;156;8.273674585;10.1;132.062;-0.0067;0.0631;Nov25
380;Alimentos y bebidas;Margarina;Adorita;Envase 250 grs.;377;35;39;52;52.748;61;65;4.76727537;7.43;52.847;-0.0019;0.0904;Nov25
381;Alimentos y bebidas;Margarina;Qualy;Envase 250 grs.;300;35;40.14;61;58.663;75;84;8.486789677;13;63.013;-0.069;0.1447;Nov25
1;Alimentos y bebidas;Aceite de girasol;Óptimo;Envase 900 cc;646;87;88;99;100,383;109;137;7,019514675;9;101,827;-1,42%;6,99%;Dic25
2;Alimentos y bebidas;Aceite de girasol;Río de la Plata;Envase 900 cc;375;89;99;123;120,279;149;149,07;12,23683267;14;120,243;0,03%;10,17%;Dic25
3;Alimentos y bebidas;Aceite de girasol;Uruguay;Envase 900 cc;353;76;78;88;88,75;111;123;8,199552525;12;88,745;0,01%;9,24%;Dic25
4;Alimentos y bebidas;Aceite de maíz;Delicia;Envase 900 cc;442;89;98;127;124,591;140;150;9,263964788;9;124,576;0,01%;7,44%;Dic25
5;Alimentos y bebidas;Aceite de maíz;Río de la Plata;Envase 900 cc;383;89;120;145;147,155;168;171;10,83587747;13;134,859;9,12%;7,36%;Dic25
7;Alimentos y bebidas;Aceite de soja;Condesa;Envase 900 cc;428;58;58;68;68,558;86;97;5,614581935;6;69,723;-1,67%;8,19%;Dic25
8;Alimentos y bebidas;Aceite de soja;Río de la Plata;Envase 900 cc;285;52;54;69;74,675;93;105;10,8083049;21;75,954;-1,68%;14,47%;Dic25
10;Alimentos y bebidas;Agua de mesa con gas;Matutina;Envase 2,5 lt.;466;54,9;57;63;63,03;69;75;2,692463191;3;63,018;0,02%;4,27%;Dic25
11;Alimentos y bebidas;Agua de mesa con gas;Nativa;Envase 2,5 lt.;377;59;68;77;76,404;84;93;3,162887246;3,1;75,574;1,10%;4,14%;Dic25
12;Alimentos y bebidas;Agua de mesa con gas;Salus;Envase 2,25 lt.;594;67,9;69;78;79,313;84;85;3,778293499;6;79,473;-0,20%;4,76%;Dic25
13;Alimentos y bebidas;Aguja vacuna;Con Hueso - Sin Marca;1 kg.;135;289;299;415;403,927;435;435;32,04116339;30;405,627;-0,42%;7,93%;Dic25
14;Alimentos y bebidas;Aguja vacuna;Sin Hueso - Sin Marca;1 kg.;187;279;279;309;324,547;449;469,03;43,15354936;33;332,675;-2,44%;13,30%;Dic25
15;Alimentos y bebidas;Arroz blanco;Blue Patna;Bolsa 1 kg.;431;52,9;59;74;72,375;85;92;7,843398069;16;74,501;-2,85%;10,84%;Dic25
16;Alimentos y bebidas;Arroz blanco;Green Chef;Bolsa 1 kg.;431;51,9;53,9;69;68,199;79;84,98;6,670761416;10;68,601;-0,59%;9,78%;Dic25
17;Alimentos y bebidas;Arroz blanco;Saman Blanco;Bolsa 1 kg.;622;55;58;75;77,274;91;98;11,17307765;19;77,14;0,17%;14,46%;Dic25
18;Alimentos y bebidas;Arroz blanco;Aruba tipo Patna;Bolsa 1 kg.;277;33;33;44,21;47,594;64;67;6,715360638;11;48,624;-2,12%;14,11%;Dic25
19;Alimentos y bebidas;Arroz blanco;Pony;Bolsa 1 kg.;49;34;34;39;39,239;59;59;4,676300952;3;39,239;0,00%;11,92%;Dic25
20;Alimentos y bebidas;Arroz blanco;Vidarroz;Bolsa 1 kg.;252;33;33;45;44,249;59;59;8,412467727;17;44,475;-0,51%;19,01%;Dic25
22;Alimentos y bebidas;Arvejas en conserva;Cololó;Lata 380 grs.;402;24;34;46;45,27;58;59;5,178215746;10;46,364;-2,36%;11,44%;Dic25
23;Alimentos y bebidas;Arvejas en conserva;Nidemar;Lata 300 grs.;217;19;22,9;32;35,057;48;55;9,511751718;22,1;35,037;0,06%;27,13%;Dic25
24;Alimentos y bebidas;Azúcar blanco;Azucarlito;Paquete 1 kg.;392;42;47,9;50;50,307;59;68;1,985722267;1;50,707;-0,79%;3,95%;Dic25
25;Alimentos y bebidas;Azúcar blanco;Bella Unión;Paquete 1 kg.;408;45;47,9;50;50,806;65;69;2,67078395;2;51,186;-0,74%;5,26%;Dic25
26;Alimentos y bebidas;Café envasado (no instantáneo);Águila;Paquete 250 grs.;432;235,9;235,9;325;312,551;362;399;27,94465728;42;306,871;1,85%;8,94%;Dic25
27;Alimentos y bebidas;Café envasado (no instantáneo);Chaná;Paquete 250 grs.;622;255;285;399;399,039;437;468;34,7538196;42;389,491;2,45%;8,71%;Dic25
28;Alimentos y bebidas;Café envasado (no instantáneo);Saint;Paquete 250 grs.;174;169;179;204;207,524;237;243;14,769221;26;207,524;0,00%;7,12%;Dic25
29;Alimentos y bebidas;Carne picada vacuna;Con Hasta 5% de grasa;1 kg.;216;299;299;459;403,915;499;549;73,84586203;170;408,246;-1,06%;18,28%;Dic25
30;Alimentos y bebidas;Carne picada vacuna;Con Hasta 20% de grasa;1 kg.;152;260;269;325;331,359;399;420;27,50601618;10;331,925;-0,17%;8,30%;Dic25
31;Alimentos y bebidas;Cerveza;Patricia;Botella 960 ml.;414;145;154,99;182;180,716;209;215;7,270491744;1;178,736;1,11%;4,02%;Dic25
32;Alimentos y bebidas;Cerveza;Pilsen;Botella 960 ml.;410;119;129;135;141,998;169;199;11,74127284;21;141,577;0,30%;8,27%;Dic25
33;Alimentos y bebidas;Cerveza;Zillertal;Botella 1 lt.;434;157,01;179;185;189,041;206;219;9,671226671;23;189,062;-0,01%;5,12%;Dic25
34;Cuidado personal;Champú;Fructis;Envase 350 ml.;420;244,9;255,5;347;340,683;412;412;28,0963656;23;334,743;1,77%;8,25%;Dic25
35;Cuidado personal;Champú;Sedal;Envase 350 ml.;204;179;187;227;222,665;256;256;14,65899417;19;222,665;0,00%;6,58%;Dic25
36;Cuidado personal;Champú;Suave;Envase 930 ml.;365;124;149;179;181,315;245;272;15,8892188;15;177,21;2,32%;8,76%;Dic25
37;Alimentos y bebidas;Chorizos mezcla;sueltos - Cattivelli  - Extra;1 kg.;188;495;529;694;670,195;750;860;55,65609017;35;667,468;0,41%;8,30%;Dic25
38;Alimentos y bebidas;Chorizos mezcla;sueltos - Centenario - Extra;1 kg.;183;515;549;749;700,105;794;900;72,46511653;132;704,161;-0,58%;10,35%;Dic25
39;Alimentos y bebidas;Chorizos mezcla;sueltos - La Familia - Hilo amarillo;1 kg.;18;299;299;333;367,479;499;499;52,57393012;72,86;362,245;1,44%;14,31%;Dic25
40;Alimentos y bebidas;Cocoa;Copacabana;Envase 500 grs.;452;224,9;246,9;323;317,343;361;399;28,04131101;23;323,583;-1,93%;8,84%;Dic25
41;Alimentos y bebidas;Cocoa;Vascolet;Envase 500 grs.;416;204,9;215;274;281,919;361;386;30,30079019;30;271,42;3,87%;10,75%;Dic25
42;Cuidado personal;Desodorante en aerosol;Axe Musk;Envase 113 grs.;708;143;149,007;200;196,662;232;250;20,49410591;4;196,266;0,20%;10,42%;Dic25
43;Cuidado personal;Desodorante en aerosol;Dove Original;Envase 100 grs.;706;179;179,001;243;242,716;271;286;15,58919618;8;241,287;0,59%;6,42%;Dic25
44;Cuidado personal;Desodorante en aerosol;Rexona Active Emotion;Envase 105 grs.;662;159,9;185;215;213,458;245;268;13,87550271;6;213,236;0,10%;6,50%;Dic25
45;Limpieza del hogar;Detergente para vajilla;Deterjane limón;Envase 1.250 lt.;333;112;112;148;149,761;176;184;8,214392087;7;149,543;0,15%;5,49%;Dic25
46;Limpieza del hogar;Detergente para vajilla;Hurra Nevex Limón;Envase 1.250 lt.;597;93,8;105;145;143,96;185,59;185,59;11,92809307;14,9;143,97;-0,01%;8,29%;Dic25
47;Limpieza del hogar;Detergente para vajilla;Protergente limón;Envase 1 lt.;426;50;58;77;77,973;92;93;5,904021717;3;77,399;0,74%;7,57%;Dic25
48;Alimentos y bebidas;Dulce de leche;Conaprole;Envase 1 kg.;445;249;265;300;300,385;335;352;12,38404092;12;300,365;0,01%;4,12%;Dic25
49;Alimentos y bebidas;Dulce de leche;Los Nietitos;Envase 1 kg.;472;149,9;169,004;225;217,096;248;249;17,67744857;20;215,887;0,56%;8,14%;Dic25
50;Alimentos y bebidas;Dulce de leche;Manjar;Envase 1 kg.;473;143;175;199;202,643;235;235;11,75281225;6;199,243;1,71%;5,80%;Dic25
51;Alimentos y bebidas;Dulce de membrillo;Los Nietitos;Envase 400 grs.;423;58;69;76;76,771;86;90;2,938489826;1;76,699;0,09%;3,83%;Dic25
52;Alimentos y bebidas;Fideos secos al huevo;Adria;Paquete 500 grs.;600;72;82;92;91,439;101;107;4,370149772;8;89,143;2,58%;4,78%;Dic25
